SalesKey,DateKey,CustomerKey,ProductKey,SupplierKey,ChannelKey,OrderNumber,Quantity,UnitPrice,UnitCost,DiscountAmount,GrossRevenue,COGS,NetProfit,FinancialStatus,FulfillmentStatus,PaymentMethod,RiskLevel
21449,20240826,4279,617,1,1,#SYN-16231,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21450,20240826,4279,1,1,1,#SYN-16231,5,999.0,549.45,0.0,4995.0,2747.25,2247.75,paid,fulfilled,Cash on Delivery (COD),Low
21451,20241024,4407,1,1,1,#SYN-16232,2,999.0,549.45,199.8,1998.0,1098.9,699.3,paid,fulfilled,Cash on Delivery (COD),Low
21452,20231028,49,580,1,1,#SYN-16233,2,450.0,247.50000000000003,0.0,900.0,495.00000000000006,404.99999999999994,paid,fulfilled,Cash on Delivery (COD),Low
21453,20250107,2515,499,1,1,#SYN-16234,1,420.0,231.00000000000003,0.0,420.0,231.00000000000003,188.99999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21454,20250107,2515,1,1,1,#SYN-16234,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
21455,20250107,2515,1,1,2,#SYN-16234,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21456,20230205,2515,1,1,2,#SYN-16235,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
21457,20230205,2515,1,1,1,#SYN-16235,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21458,20241102,2515,547,1,1,#SYN-16236,1,499.0,274.45000000000005,0.0,499.0,274.45000000000005,224.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21459,20250917,2515,334,1,3,#SYN-16237,1,700.0,385.00000000000006,0.0,700.0,385.00000000000006,314.99999999999994,paid,fulfilled,Cash on Delivery (COD),Medium
21460,20240904,2515,154,1,1,#SYN-16238,2,299.0,180.76985463659148,0.0,598.0,361.53970927318295,236.46029072681705,paid,fulfilled,Cash on Delivery (COD),Low
21461,20240904,2515,1,1,1,#SYN-16238,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21462,20240722,2515,345,1,2,#SYN-16239,1,320.0,176.0,0.0,320.0,176.0,144.0,paid,fulfilled,Cash on Delivery (COD),Low
21463,20240722,2515,274,1,3,#SYN-16239,2,649.0,356.95000000000005,0.0,1298.0,713.9000000000001,584.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21464,20260101,49,1,1,1,#SYN-16240,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
21465,20250107,49,375,1,1,#SYN-16241,1,600.0,330.0,0.0,600.0,330.0,270.0,paid,fulfilled,Cash on Delivery (COD),Low
21466,20250107,49,1,1,1,#SYN-16241,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21467,20240625,2515,479,1,1,#SYN-16242,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
21468,20230527,2515,226,1,1,#SYN-16243,1,450.0,405.0,0.0,450.0,405.0,45.0,paid,fulfilled,Credit Card,Low
21469,20230126,49,1,1,1,#SYN-16244,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21470,20250121,2515,1,1,1,#SYN-16245,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
21471,20250121,2515,61,1,1,#SYN-16245,1,650.0,357.50000000000006,0.0,650.0,357.50000000000006,292.49999999999994,paid,fulfilled,Cash on Delivery (COD),Low
21472,20240805,49,541,1,1,#SYN-16246,1,899.0,639.7026277352186,0.0,899.0,639.7026277352186,259.2973722647814,paid,fulfilled,Credit Card,Low
21473,20240907,49,1,1,1,#SYN-16247,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21474,20240907,49,302,1,1,#SYN-16247,1,549.0,390.65266143118464,0.0,549.0,390.65266143118464,158.34733856881536,paid,fulfilled,Cash on Delivery (COD),Low
21475,20240907,49,1,1,2,#SYN-16247,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21476,20240523,49,521,1,1,#SYN-16248,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Medium
21477,20240824,49,314,1,1,#SYN-16249,1,150.0,90.68721804511279,0.0,150.0,90.68721804511279,59.312781954887214,paid,fulfilled,Cash on Delivery (COD),Low
21478,20250622,2515,365,1,1,#SYN-16250,1,350.0,249.04996630403392,0.0,350.0,249.04996630403392,100.95003369596608,paid,fulfilled,Cash on Delivery (COD),Low
21479,20250622,2515,317,1,1,#SYN-16250,1,150.0,82.5,0.0,150.0,82.5,67.5,paid,fulfilled,Cash on Delivery (COD),Low
21480,20250622,2515,494,1,1,#SYN-16250,1,420.0,231.00000000000003,0.0,420.0,231.00000000000003,188.99999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21481,20240801,49,1,1,1,#SYN-16251,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
21482,20231112,49,1,1,1,#SYN-16252,5,999.0,549.45,0.0,4995.0,2747.25,2247.75,paid,fulfilled,Credit Card,Low
21483,20231112,49,670,1,2,#SYN-16252,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Credit Card,Low
21484,20240117,2515,565,1,1,#SYN-16253,1,850.0,467.50000000000006,0.0,850.0,467.50000000000006,382.49999999999994,paid,fulfilled,Cash on Delivery (COD),Low
21485,20241103,2515,151,1,1,#SYN-16254,1,150.0,130.0,0.0,150.0,130.0,20.0,paid,fulfilled,Cash on Delivery (COD),Low
21486,20240928,49,425,1,1,#SYN-16255,1,949.0,521.95,0.0,949.0,521.95,427.04999999999995,paid,fulfilled,Credit Card,Low
21487,20240423,2515,1,1,1,#SYN-16256,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21488,20230206,49,487,1,1,#SYN-16257,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Credit Card,Low
21489,20230408,2515,1,1,1,#SYN-16258,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21490,20230408,2515,578,1,1,#SYN-16258,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21491,20230408,2515,1,1,1,#SYN-16258,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21492,20230408,2515,1,1,1,#SYN-16258,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Cash on Delivery (COD),Low
21493,20250913,49,1,1,1,#SYN-16259,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21494,20250913,49,1,1,1,#SYN-16259,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21495,20240907,49,1,1,1,#SYN-16260,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21496,20240907,49,536,1,1,#SYN-16260,2,650.0,462.52136599320585,0.0,1300.0,925.0427319864117,374.9572680135883,paid,fulfilled,Cash on Delivery (COD),Low
21497,20230502,2515,487,1,1,#SYN-16261,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,voided,fulfilled,Cash on Delivery (COD),Low
21498,20250806,49,1,1,1,#SYN-16262,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Cash on Delivery (COD),Low
21499,20250806,49,373,1,1,#SYN-16262,5,600.0,235.62231759656652,600.0,3000.0,1178.1115879828326,1221.8884120171674,paid,fulfilled,Cash on Delivery (COD),Low
21500,20250806,49,1,1,1,#SYN-16262,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21501,20250806,49,1,1,1,#SYN-16262,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21502,20260107,2515,550,1,1,#SYN-16263,1,499.0,274.45000000000005,0.0,499.0,274.45000000000005,224.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21503,20241009,49,394,1,1,#SYN-16264,1,799.0,439.45000000000005,79.9,799.0,439.45000000000005,279.65,paid,fulfilled,Cash on Delivery (COD),Low
21504,20251219,49,1,1,1,#SYN-16265,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21505,20251219,49,202,1,1,#SYN-16265,1,500.0,405.0,0.0,500.0,405.0,95.0,paid,fulfilled,Cash on Delivery (COD),Low
21506,20250711,49,524,1,1,#SYN-16266,1,650.0,357.50000000000006,0.0,650.0,357.50000000000006,292.49999999999994,paid,fulfilled,Mobile Wallet,Low
21507,20240310,6005,1,1,1,#SYN-16267,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21508,20250309,2690,672,1,1,#SYN-16268,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
21509,20240521,2515,430,1,2,#SYN-16269,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
21510,20231112,49,82,1,1,#SYN-16270,1,250.0,130.0,0.0,250.0,130.0,120.0,paid,fulfilled,Cash on Delivery (COD),Low
21511,20231112,49,1,1,1,#SYN-16270,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21512,20250917,49,521,1,1,#SYN-16271,2,650.0,462.52136599320585,130.0,1300.0,925.0427319864117,244.9572680135883,paid,fulfilled,Cash on Delivery (COD),Medium
21513,20240517,2515,656,1,1,#SYN-16272,1,350.0,249.04996630403392,0.0,350.0,249.04996630403392,100.95003369596608,paid,fulfilled,Credit Card,Low
21514,20240916,2515,545,1,3,#SYN-16273,2,899.0,494.45000000000005,0.0,1798.0,988.9000000000001,809.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21515,20240916,2515,134,1,2,#SYN-16273,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21516,20240916,2515,473,1,1,#SYN-16273,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
21517,20231103,49,515,1,1,#SYN-16274,1,650.0,357.50000000000006,0.0,650.0,357.50000000000006,292.49999999999994,paid,fulfilled,Cash on Delivery (COD),Low
21518,20231103,49,1,1,1,#SYN-16274,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21519,20231103,49,109,1,1,#SYN-16274,2,550.0,302.5,0.0,1100.0,605.0,495.0,paid,fulfilled,Cash on Delivery (COD),Low
21520,20231103,49,1,1,3,#SYN-16274,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21521,20241127,5624,658,1,2,#SYN-16275,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Mobile Wallet,Medium
21522,20240810,2515,426,1,1,#SYN-16276,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21523,20240416,2515,592,1,1,#SYN-16277,1,600.0,330.0,0.0,600.0,330.0,270.0,paid,fulfilled,Cash on Delivery (COD),Low
21524,20240416,2515,1,1,1,#SYN-16277,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21525,20240416,2515,410,1,1,#SYN-16277,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21526,20240607,2515,1,1,1,#SYN-16278,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21527,20230418,2515,446,1,1,#SYN-16279,1,550.0,302.5,0.0,550.0,302.5,247.5,pending,fulfilled,Cash on Delivery (COD),Low
21528,20230418,2515,1,1,1,#SYN-16279,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
21529,20230321,2515,1,1,2,#SYN-16280,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Credit Card,Low
21530,20250411,2515,56,1,1,#SYN-16281,1,549.0,301.95000000000005,109.8,549.0,301.95000000000005,137.24999999999994,paid,fulfilled,Cash on Delivery (COD),High
21531,20230322,2515,1,1,1,#SYN-16282,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21532,20230817,2515,1,1,1,#SYN-16283,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21533,20250824,49,632,1,1,#SYN-16284,2,850.0,467.50000000000006,0.0,1700.0,935.0000000000001,764.9999999999999,paid,fulfilled,Mobile Wallet,Low
21534,20251227,2690,1,1,3,#SYN-16285,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Credit Card,Low
21535,20251227,2690,392,1,1,#SYN-16285,1,799.0,439.45000000000005,0.0,799.0,439.45000000000005,359.54999999999995,paid,fulfilled,Credit Card,Low
21536,20231104,2515,174,1,1,#SYN-16286,1,600.0,405.0,0.0,600.0,405.0,195.0,pending,fulfilled,Cash on Delivery (COD),High
21537,20240806,2515,575,1,3,#SYN-16287,1,800.0,440.00000000000006,0.0,800.0,440.00000000000006,359.99999999999994,paid,fulfilled,Credit Card,Low
21538,20240806,2515,351,1,1,#SYN-16287,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Credit Card,Low
21539,20240508,2515,1,1,1,#SYN-16288,1,999.0,549.45,199.8,999.0,549.45,249.75,pending,fulfilled,Credit Card,Low
21540,20240825,3384,1,1,3,#SYN-16289,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Credit Card,Low
21541,20230922,872,1,1,1,#SYN-16290,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21542,20230924,120,1,1,1,#SYN-16291,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21543,20230924,120,1,1,2,#SYN-16291,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21544,20251105,49,390,1,2,#SYN-16292,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21545,20240813,49,672,1,1,#SYN-16293,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
21546,20250108,4885,1,1,1,#SYN-16294,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21547,20230521,49,1,1,1,#SYN-16295,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Medium
21548,20230521,49,1,1,1,#SYN-16295,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Medium
21549,20230301,49,1,1,1,#SYN-16296,2,999.0,549.45,199.8,1998.0,1098.9,699.3,paid,fulfilled,Cash on Delivery (COD),Low
21550,20251227,2222,672,1,1,#SYN-16297,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
21551,20240324,4512,411,1,1,#SYN-16298,1,799.0,439.45000000000005,0.0,799.0,439.45000000000005,359.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21552,20240324,4512,351,1,1,#SYN-16298,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
21553,20231020,2515,230,1,1,#SYN-16299,1,600.0,405.0,0.0,600.0,405.0,195.0,paid,fulfilled,Cash on Delivery (COD),Low
21554,20250501,49,295,1,1,#SYN-16300,1,350.0,192.50000000000003,70.0,350.0,192.50000000000003,87.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21555,20231013,5624,1,1,1,#SYN-16301,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21556,20240325,49,173,1,1,#SYN-16302,1,600.0,405.0,0.0,600.0,405.0,195.0,paid,fulfilled,Credit Card,Low
21557,20241118,49,1,1,1,#SYN-16303,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Mobile Wallet,Low
21558,20241118,49,544,1,1,#SYN-16303,1,899.0,494.45000000000005,0.0,899.0,494.45000000000005,404.54999999999995,paid,fulfilled,Mobile Wallet,Low
21559,20240105,2515,276,1,2,#SYN-16304,1,649.0,356.95000000000005,0.0,649.0,356.95000000000005,292.04999999999995,paid,fulfilled,Credit Card,Low
21560,20240907,2515,410,1,1,#SYN-16305,1,450.0,247.50000000000003,0.0,450.0,247.50000000000003,202.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21561,20240907,2515,1,1,1,#SYN-16305,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21562,20250419,49,351,1,1,#SYN-16306,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),High
21563,20251115,49,356,1,1,#SYN-16307,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Mobile Wallet,Low
21564,20240322,49,180,1,2,#SYN-16308,1,450.0,405.0,0.0,450.0,405.0,45.0,paid,fulfilled,Cash on Delivery (COD),Low
21565,20240322,49,1,1,1,#SYN-16308,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21566,20240704,2515,277,1,3,#SYN-16309,1,649.0,356.95000000000005,0.0,649.0,356.95000000000005,292.04999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21567,20230902,49,662,1,1,#SYN-16310,2,350.0,192.50000000000003,0.0,700.0,385.00000000000006,314.99999999999994,paid,fulfilled,Credit Card,Low
21568,20250513,2515,2,1,1,#SYN-16311,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Credit Card,Low
21569,20250420,49,1,1,2,#SYN-16312,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21570,20250420,49,1,1,1,#SYN-16312,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
21571,20250420,49,207,1,1,#SYN-16312,1,600.0,405.0,0.0,600.0,405.0,195.0,paid,fulfilled,Credit Card,Low
21572,20250420,49,1,1,1,#SYN-16312,1,999.0,549.45,99.9,999.0,549.45,349.65,paid,fulfilled,Credit Card,Low
21573,20240929,49,1,1,1,#SYN-16313,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21574,20240929,49,214,1,2,#SYN-16313,1,450.0,405.0,0.0,450.0,405.0,45.0,paid,fulfilled,Cash on Delivery (COD),Low
21575,20240308,2515,561,1,1,#SYN-16314,1,850.0,604.8356324526538,0.0,850.0,604.8356324526538,245.16436754734616,paid,fulfilled,Cash on Delivery (COD),Low
21576,20240308,2515,487,1,1,#SYN-16314,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21577,20240107,49,521,1,1,#SYN-16315,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
21578,20240611,2515,1,1,1,#SYN-16316,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21579,20241016,2515,156,1,2,#SYN-16317,1,299.0,164.45000000000002,0.0,299.0,164.45000000000002,134.54999999999998,paid,fulfilled,Cash on Delivery (COD),Low
21580,20241016,2515,1,1,3,#SYN-16317,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21581,20241016,2515,473,1,1,#SYN-16317,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
21582,20250706,2790,1,1,1,#SYN-16318,5,999.0,549.45,0.0,4995.0,2747.25,2247.75,paid,fulfilled,Cash on Delivery (COD),Low
21583,20250706,2790,1,1,1,#SYN-16318,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Cash on Delivery (COD),Low
21584,20250706,2790,1,1,1,#SYN-16318,5,999.0,549.45,999.0,4995.0,2747.25,1248.75,paid,fulfilled,Cash on Delivery (COD),Low
21585,20251130,49,536,1,1,#SYN-16319,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Credit Card,Low
21586,20250422,2515,1,1,2,#SYN-16320,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21587,20240510,49,1,1,2,#SYN-16321,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,pending,fulfilled,Cash on Delivery (COD),Low
21588,20240510,49,615,1,1,#SYN-16321,1,450.0,247.50000000000003,45.0,450.0,247.50000000000003,157.49999999999997,pending,fulfilled,Cash on Delivery (COD),Low
21589,20240510,49,592,1,1,#SYN-16321,1,600.0,330.0,0.0,600.0,330.0,270.0,pending,fulfilled,Cash on Delivery (COD),Low
21590,20250310,49,546,1,1,#SYN-16322,1,499.0,355.07409481632266,0.0,499.0,355.07409481632266,143.92590518367734,paid,fulfilled,Cash on Delivery (COD),Low
21591,20251026,49,152,1,1,#SYN-16323,1,150.0,130.0,30.0,150.0,130.0,-10.0,paid,fulfilled,Cash on Delivery (COD),Low
21592,20240720,49,1,1,1,#SYN-16324,2,999.0,549.45,199.8,1998.0,1098.9,699.3,paid,fulfilled,Cash on Delivery (COD),Low
21593,20250519,2515,1,1,1,#SYN-16325,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21594,20250519,2515,1,1,1,#SYN-16325,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21595,20250519,2515,1,1,1,#SYN-16325,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21596,20250519,2515,487,1,2,#SYN-16325,1,350.0,192.50000000000003,0.0,350.0,192.50000000000003,157.49999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21597,20230102,2515,1,1,1,#SYN-16326,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Cash on Delivery (COD),Low
21598,20250603,2515,1,1,1,#SYN-16327,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21599,20230115,49,1,1,1,#SYN-16328,1,999.0,549.45,199.8,999.0,549.45,249.75,paid,fulfilled,Cash on Delivery (COD),Low
21600,20240113,49,128,1,1,#SYN-16329,2,480.0,188.4978540772532,0.0,960.0,376.9957081545064,583.0042918454935,pending,fulfilled,Cash on Delivery (COD),Low
21601,20240113,49,1,1,3,#SYN-16329,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,pending,fulfilled,Cash on Delivery (COD),Low
21602,20260115,2515,497,1,1,#SYN-16330,1,420.0,231.00000000000003,0.0,420.0,231.00000000000003,188.99999999999997,pending,fulfilled,Mobile Wallet,Low
21603,20260115,2515,240,1,1,#SYN-16330,1,600.0,405.0,60.0,600.0,405.0,135.0,pending,fulfilled,Mobile Wallet,Low
21604,20231213,2515,1,1,1,#SYN-16331,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
21605,20231213,2515,1,1,1,#SYN-16331,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21606,20230722,2515,470,1,1,#SYN-16332,1,550.0,302.5,0.0,550.0,302.5,247.5,paid,fulfilled,Cash on Delivery (COD),Low
21607,20231027,49,442,1,1,#SYN-16333,1,500.0,275.0,0.0,500.0,275.0,225.0,paid,fulfilled,Cash on Delivery (COD),Low
21608,20231027,49,669,1,1,#SYN-16333,1,500.0,275.0,50.0,500.0,275.0,175.0,paid,fulfilled,Cash on Delivery (COD),Low
21609,20231027,49,351,1,1,#SYN-16333,1,600.0,426.94279937834386,0.0,600.0,426.94279937834386,173.05720062165614,paid,fulfilled,Cash on Delivery (COD),Low
21610,20231027,49,672,1,1,#SYN-16333,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
21611,20230315,2515,1,1,1,#SYN-16334,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Cash on Delivery (COD),Low
21612,20230315,2515,521,1,1,#SYN-16334,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Cash on Delivery (COD),Low
21613,20230315,2515,221,1,1,#SYN-16334,5,500.0,405.0,0.0,2500.0,2025.0,475.0,paid,fulfilled,Cash on Delivery (COD),Low
21614,20231228,2515,1,1,3,#SYN-16335,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21615,20230606,2515,1,1,1,#SYN-16336,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Mobile Wallet,Low
21616,20230909,6210,502,1,1,#SYN-16337,1,420.0,231.00000000000003,42.0,420.0,231.00000000000003,146.99999999999997,paid,fulfilled,Cash on Delivery (COD),Low
21617,20230321,2515,39,1,1,#SYN-16338,1,599.0,426.2312280460466,0.0,599.0,426.2312280460466,172.76877195395338,paid,fulfilled,Credit Card,Low
21618,20240714,2515,202,1,1,#SYN-16339,1,500.0,405.0,0.0,500.0,405.0,95.0,paid,fulfilled,Cash on Delivery (COD),Low
21619,20250913,949,1,1,1,#SYN-16340,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21620,20250913,949,554,1,1,#SYN-16340,1,499.0,274.45000000000005,99.8,499.0,274.45000000000005,124.74999999999994,paid,fulfilled,Credit Card,Low
21621,20240513,2515,335,1,2,#SYN-16341,1,700.0,385.00000000000006,0.0,700.0,385.00000000000006,314.99999999999994,pending,fulfilled,Cash on Delivery (COD),Low
21622,20230501,49,1,1,1,#SYN-16342,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Credit Card,Low
21623,20230501,49,1,1,1,#SYN-16342,2,999.0,549.45,0.0,1998.0,1098.9,899.0999999999999,paid,fulfilled,Credit Card,Low
21624,20230501,49,672,1,1,#SYN-16342,1,650.0,462.52136599320585,0.0,650.0,462.52136599320585,187.47863400679415,paid,fulfilled,Credit Card,Low
21625,20260111,2515,1,1,1,#SYN-16343,1,999.0,549.45,0.0,999.0,549.45,449.54999999999995,paid,fulfilled,Cash on Delivery (COD),Low
